TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2022128962054,Physical Injury,Y,61,ASIAN,MALE,Physical Force,Y
2022129962050,Physical Injury,Y,31,ASIAN,MALE,Physical Force,Y
2022129962057,Physical Injury,Y,16,ASIAN,MALE,Physical Force,Y
2022129962075,Physical Injury,Y,20,ASIAN,MALE,Physical Force,Y
2022130962034,Physical Injury,Y,39,ASIAN,MALE,Physical Force,Y
2022131962023,Physical Injury,Y,32,ASIAN,MALE,Physical Force,Y
2022131962073,Physical Injury,Y,42,ASIAN,MALE,Physical Force,Y
2022132962066,Physical Injury,Y,36,ASIAN,MALE,Physical Force,Y
2022132962089,Physical Injury,Y,29,ASIAN,MALE,Physical Force,Y
2022132962103,Physical Injury,Y,16,ASIAN,MALE,Physical Force,Y
2022133962166,Physical Injury,Y,57,ASIAN,MALE,Physical Force,Y
2022133962185,Physical Injury,Y,36,ASIAN,MALE,Physical Force,Y
2022134962055,Physical Injury,Y,75,ASIAN,MALE,Physical Force,Y
2022134962058,Physical Injury,Y,32,ASIAN,MALE,Physical Force,Y
2022139962173,Physical Injury,Y,17,ASIAN,MALE,Physical Force,Y
2022139962173,Physical Injury,Y,36,ASIAN,MALE,Physical Force,Y
2022139962279,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2023020962122,Physical Injury,Y,21,ASIAN,MALE,Physical Force,Y
2023020962127,Physical Injury,Y,39,ASIAN,MALE,Physical Force,Y
2023024962109,Physical Injury,Y,,ASIAN,MALE,Physical Force,Y
2023024962149,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2023026962114,Physical Injury,Y,44,ASIAN,MALE,Physical Force,Y
2023033962159,Physical Injury,Y,37,ASIAN,MALE,Physical Force,Y
2023033962310,Physical Injury,Y,36,ASIAN,MALE,Physical Force,Y
2023033962363,Physical Injury,Y,35,ASIAN,MALE,Physical Force,Y
2023033962410,Physical Injury,Y,24,ASIAN,MALE,Physical Force,Y
2023033962411,Physical Injury,Y,50,ASIAN,MALE,Physical Force,Y
2023037962058,Physical Injury,Y,37,ASIAN,MALE,Physical Force,Y
2023038962091,Physical Injury,Y,20,ASIAN,MALE,Physical Force,Y
2023038962124,Physical Injury,Y,21,ASIAN,MALE,Physical Force,Y
2023039962039,Physical Injury,Y,35,ASIAN,MALE,Physical Force,Y
2023053962019,Physical Injury,Y,37,ASIAN,MALE,Physical Force,Y
2023059962199,Physical Injury,Y,41,ASIAN,MALE,Physical Force,Y
2023059962495,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2023060962083,Physical Injury,Y,53,ASIAN,MALE,Physical Force,Y
2023062962140,Physical Injury,Y,59,ASIAN,MALE,Physical Force,Y
2023063962472,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2023064962145,Physical Injury,Y,33,ASIAN,MALE,Physical Force,Y
2023065962031,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2023071962245,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2023080962108,Physical Injury,Y,40,ASIAN,MALE,Physical Force,Y
2023081962017,Physical Injury,Y,22,ASIAN,MALE,Physical Force,Y
2023081962019,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2023085962033,Physical Injury,Y,32,ASIAN,MALE,Physical Force,Y
2023086962076,Physical Injury,Y,37,ASIAN,MALE,Physical Force,Y
2023087962047,Physical Injury,Y,45,ASIAN,MALE,Physical Force,Y
2023087962066,Physical Injury,Y,35,ASIAN,MALE,Physical Force,Y
2023089962193,Physical Injury,Y,46,ASIAN,MALE,Physical Force,Y
2023091962073,Physical Injury,Y,45,ASIAN,MALE,Physical Force,Y
2023092962169,Physical Injury,Y,27,ASIAN,MALE,Physical Force,Y
2023094962072,Physical Injury,Y,30,ASIAN,MALE,Physical Force,Y
2023095962056,Physical Injury,Y,45,ASIAN,MALE,Physical Force,Y
2023097962056,Physical Injury,Y,30,ASIAN,MALE,Physical Force,Y
2023107962082,Physical Injury,Y,39,ASIAN,MALE,Physical Force,Y
2023121962018,Physical Injury,Y,34,ASIAN,MALE,Physical Force,Y
2023121962054,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2023121962117,Physical Injury,Y,61,ASIAN,MALE,Physical Force,Y
2023121962128,Physical Injury,Y,23,ASIAN,MALE,Physical Force,Y
2023122962111,Physical Injury,Y,23,ASIAN,MALE,Physical Force,Y
2023122962122,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2023122962154,Physical Injury,Y,19,ASIAN,MALE,Physical Force,Y
2023122962183,Physical Injury,Y,26,ASIAN,MALE,Physical Force,Y
2023122962244,Physical Injury,Y,30,ASIAN,MALE,Physical Force,Y
2023124962068,Physical Injury,Y,61,ASIAN,MALE,Physical Force,Y
2023124962141,Physical Injury,Y,38,ASIAN,MALE,Physical Force,Y
2023125962026,Physical Injury,Y,19,ASIAN,MALE,Physical Force,Y
2023125962068,Physical Injury,Y,66,ASIAN,MALE,Physical Force,Y
2023125962105,Physical Injury,Y,27,ASIAN,MALE,Physical Force,Y
2023125962137,Physical Injury,Y,32,ASIAN,MALE,Physical Force,Y
2023126962133,Physical Injury,Y,41,ASIAN,MALE,Physical Force,Y
2023127962108,Physical Injury,Y,14,ASIAN,MALE,Physical Force,Y
2023127962108,Physical Injury,Y,17,ASIAN,MALE,Physical Force,Y
2023128962053,Physical Injury,Y,24,ASIAN,MALE,Physical Force,Y
2023128962083,Physical Injury,Y,57,ASIAN,MALE,Physical Force,Y
2023128962087,Physical Injury,Y,32,ASIAN,MALE,Physical Force,Y
2023128962089,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2023128962090,Physical Injury,Y,29,ASIAN,MALE,Physical Force,Y
2023128962128,Physical Injury,Y,35,ASIAN,MALE,Physical Force,Y
2023129962098,Physical Injury,Y,46,ASIAN,MALE,Physical Force,Y
2023129962175,Physical Injury,Y,17,ASIAN,MALE,Physical Force,Y
2023130962032,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2023132962115,Physical Injury,Y,20,ASIAN,MALE,Physical Force,Y
2023132962137,Physical Injury,Y,19,ASIAN,MALE,Physical Force,Y
2023132962182,Physical Injury,Y,29,ASIAN,MALE,Physical Force,Y
2023133962048,Physical Injury,Y,39,ASIAN,MALE,Physical Force,Y
2023133962078,Physical Injury,Y,35,ASIAN,MALE,Physical Force,Y
2023133962148,Physical Injury,Y,21,ASIAN,MALE,Physical Force,Y
2023133962150,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2023133962150,Physical Injury,Y,,ASIAN,MALE,Physical Force,Y
2023134962093,Physical Injury,Y,30,ASIAN,MALE,Physical Force,Y
2023140962066,Physical Injury,Y,15,ASIAN,MALE,Physical Force,Y
2023140962094,Physical Injury,Y,24,ASIAN,MALE,Physical Force,Y
2023140962123,Physical Injury,Y,23,ASIAN,MALE,Physical Force,Y
2024032962030,Physical Injury,Y,27,ASIAN,MALE,Physical Force,Y
2024033962018,Physical Injury,Y,61,ASIAN,MALE,Physical Force,Y
2024033962092,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2024037962067,Physical Injury,Y,18,ASIAN,MALE,Physical Force,Y
2024043962028,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2024043962031,Physical Injury,Y,41,ASIAN,MALE,Physical Force,Y
2024059962017,Physical Injury,Y,,ASIAN,MALE,Physical Force,Y
2024066962101,Physical Injury,Y,17,ASIAN,MALE,Physical Force,Y
2024068962038,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2024068962051,Physical Injury,Y,,ASIAN,MALE,Physical Force,Y
2024069962040,Physical Injury,Y,26,ASIAN,MALE,Physical Force,Y
2024071962029,Physical Injury,Y,21,ASIAN,MALE,Physical Force,Y
2024085962021,Physical Injury,Y,29,ASIAN,MALE,Physical Force,Y
2024091962031,Physical Injury,Y,30,ASIAN,MALE,Physical Force,Y
2024091962032,Physical Injury,Y,24,ASIAN,MALE,Physical Force,Y
2024091962033,Physical Injury,Y,37,ASIAN,MALE,Physical Force,Y
2024102962044,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2024107962021,Physical Injury,Y,22,ASIAN,MALE,Physical Force,Y
2024122962018,Physical Injury,Y,45,ASIAN,MALE,Physical Force,Y
2024124962019,Physical Injury,Y,25,ASIAN,MALE,Physical Force,Y
2024124962041,Physical Injury,Y,30,ASIAN,MALE,Physical Force,Y
2024124962049,Physical Injury,Y,36,ASIAN,MALE,Physical Force,Y
2024126962027,Physical Injury,Y,39,ASIAN,MALE,Physical Force,Y
2024132962046,Physical Injury,Y,28,ASIAN,MALE,Physical Force,Y
2024134962038,Physical Injury,Y,41,ASIAN,MALE,Physical Force,Y
2024134962055,Physical Injury,Y,30,ASIAN,MALE,Physical Force,Y
2020020962103,Physical Injury,Y,41,OTHER,MALE,Physical Force,Y
2020033962059,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2020042962073,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
2020047962040,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2020053962021,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2020059962055,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2020060962053,Physical Injury,Y,18,OTHER,MALE,Physical Force,Y
2020061962037,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2020061962173,Physical Injury,Y,38,OTHER,MALE,Physical Force,Y
2020064962041,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2020065962067,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2020067962123,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2020071962083,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
2020079962097,Physical Injury,Y,57,OTHER,MALE,Physical Force,Y
2020079962104,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2020085962048,Physical Injury,Y,52,OTHER,MALE,Physical Force,Y
2020087962041,Physical Injury,Y,48,OTHER,MALE,Physical Force,Y
2020089962089,Physical Injury,Y,32,OTHER,MALE,Physical Force,Y
2020129962076,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2020130962021,Physical Injury,Y,32,OTHER,MALE,Physical Force,Y
2021024962117,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2021026962035,Physical Injury,Y,33,OTHER,MALE,Physical Force,Y
2021028962025,Physical Injury,Y,45,OTHER,MALE,Physical Force,Y
2021042962084,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2021059962225,Physical Injury,Y,56,OTHER,MALE,Physical Force,Y
2021059962297,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2021062962161,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2021063962145,Physical Injury,Y,43,OTHER,MALE,Physical Force,Y
2021065962249,Physical Injury,Y,40,OTHER,MALE,Physical Force,Y
2021066962125,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2021068962018,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2021071962121,Physical Injury,Y,36,OTHER,MALE,Physical Force,Y
2021088962035,Physical Injury,Y,48,OTHER,MALE,Physical Force,Y
2021088962061,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2021092962045,Physical Injury,Y,38,OTHER,MALE,Physical Force,Y
2021094962039,Physical Injury,Y,33,OTHER,MALE,Physical Force,Y
2021094962259,Physical Injury,Y,28,OTHER,MALE,Physical Force,Y
2021107962015,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2021109962029,Physical Injury,Y,26,OTHER,MALE,Physical Force,Y
2021120962078,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2021120962092,Physical Injury,Y,36,OTHER,MALE,Physical Force,Y
2021124962129,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2021128962081,Physical Injury,Y,41,OTHER,MALE,Physical Force,Y
2021129962087,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2021132962095,Physical Injury,Y,56,OTHER,MALE,Physical Force,Y
2021133962162,Physical Injury,Y,32,OTHER,MALE,Physical Force,Y
2021139962116,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2022033962028,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2022033962311,Physical Injury,Y,71,OTHER,MALE,Physical Force,Y
2022033962317,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2022037962090,Physical Injury,Y,41,OTHER,MALE,Physical Force,Y
2022039962072,Physical Injury,Y,57,OTHER,MALE,Physical Force,Y
2022042962096,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2022043962046,Physical Injury,Y,28,OTHER,MALE,Physical Force,Y
2022044962090,Physical Injury,Y,20,OTHER,MALE,Physical Force,Y
2022044962179,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2022051962069,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2022052962112,Physical Injury,Y,45,OTHER,MALE,Physical Force,Y
2022053962033,Physical Injury,Y,24,OTHER,MALE,Physical Force,Y
2022059962316,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2022063962297,Physical Injury,Y,19,OTHER,MALE,Physical Force,Y
2022065962015,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2022065962047,Physical Injury,Y,13,OTHER,MALE,Physical Force,Y
2022067962060,Physical Injury,Y,50,OTHER,MALE,Physical Force,Y
2022067962189,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2022067962226,Physical Injury,Y,39,OTHER,MALE,Physical Force,Y
2022069962057,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2022069962058,Physical Injury,Y,24,OTHER,MALE,Physical Force,Y
2022071962054,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2022071962083,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2022071962133,Physical Injury,Y,56,OTHER,MALE,Physical Force,Y
2022079962115,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2022080962094,Physical Injury,Y,50,OTHER,MALE,Physical Force,Y
2022085962028,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2022086962090,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2022086962125,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2022086962205,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2022088962067,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2022088962106,Physical Injury,Y,44,OTHER,MALE,Physical Force,Y
2022088962107,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2022089962104,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2022092962091,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2022092962214,Physical Injury,Y,49,OTHER,MALE,Physical Force,Y
2022092962214,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2022092962234,Physical Injury,Y,28,OTHER,MALE,Physical Force,Y
2022092962267,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2022096962121,Physical Injury,Y,26,OTHER,MALE,Physical Force,Y
2022098962119,Physical Injury,Y,41,OTHER,MALE,Physical Force,Y
2022098962166,Physical Injury,Y,26,OTHER,MALE,Physical Force,Y
2022098962170,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2022100962023,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2022103962054,Physical Injury,Y,41,OTHER,MALE,Physical Force,Y
2022109962115,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2022121962015,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
2022121962088,Physical Injury,Y,54,OTHER,MALE,Physical Force,Y
2022121962092,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2022121962139,Physical Injury,Y,47,OTHER,MALE,Physical Force,Y
2022122962124,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2022122962202,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2022122962281,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2022123962029,Physical Injury,Y,50,OTHER,MALE,Physical Force,Y
2022123962110,Physical Injury,Y,32,OTHER,MALE,Physical Force,Y
2022124962072,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2022128962052,Physical Injury,Y,35,OTHER,MALE,Physical Force,Y
2022133962218,Physical Injury,Y,33,OTHER,MALE,Physical Force,Y
2022140962031,Physical Injury,Y,24,OTHER,MALE,Physical Force,Y
2023020962070,Physical Injury,Y,39,OTHER,MALE,Physical Force,Y
2023020962163,Physical Injury,Y,26,OTHER,MALE,Physical Force,Y
2023028962090,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2023032962095,Physical Injury,Y,19,OTHER,MALE,Physical Force,Y
2023032962142,Physical Injury,Y,38,OTHER,MALE,Physical Force,Y
2023032962163,Physical Injury,Y,48,OTHER,MALE,Physical Force,Y
2023033962072,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2023033962098,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2023042962079,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2023043962065,Physical Injury,Y,41,OTHER,MALE,Physical Force,Y
2023044962087,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2023044962141,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2023047962028,Physical Injury,Y,33,OTHER,MALE,Physical Force,Y
2023047962092,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2023049962084,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2023049962094,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2023052962063,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2023053962056,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2023059962183,Physical Injury,Y,24,OTHER,MALE,Physical Force,Y
2023059962267,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2023059962493,Physical Injury,Y,28,OTHER,MALE,Physical Force,Y
2023060962072,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
2023060962100,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2023060962101,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2023060962153,Physical Injury,Y,20,OTHER,MALE,Physical Force,Y
2023061962095,Physical Injury,Y,15,OTHER,MALE,Physical Force,Y
2023061962210,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2023061962246,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2023062962096,Physical Injury,Y,59,OTHER,MALE,Physical Force,Y
2023062962214,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2023063962024,Physical Injury,Y,38,OTHER,MALE,Physical Force,Y
2023063962088,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2023065962079,Physical Injury,Y,26,OTHER,MALE,Physical Force,Y
2023065962291,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2023065962300,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2023065962335,Physical Injury,Y,24,OTHER,MALE,Physical Force,Y
2023065962523,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
2023066962125,Physical Injury,Y,19,OTHER,MALE,Physical Force,Y
2023066962184,Physical Injury,Y,38,OTHER,MALE,Physical Force,Y
2023067962178,Physical Injury,Y,13,OTHER,MALE,Physical Force,Y
2023067962209,Physical Injury,Y,15,OTHER,MALE,Physical Force,Y
2023071962136,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2023071962154,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2023071962205,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2023071962248,Physical Injury,Y,20,OTHER,MALE,Physical Force,Y
2023079962036,Physical Injury,Y,40,OTHER,MALE,Physical Force,Y
2023079962100,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2023086962019,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2023086962028,Physical Injury,Y,35,OTHER,MALE,Physical Force,Y
2023086962192,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2023087962025,Physical Injury,Y,32,OTHER,MALE,Physical Force,Y
2023087962026,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2023088962019,Physical Injury,Y,42,OTHER,MALE,Physical Force,Y
2023088962111,Physical Injury,Y,32,OTHER,MALE,Physical Force,Y
2023089962126,Physical Injury,Y,38,OTHER,MALE,Physical Force,Y
2023090962060,Physical Injury,Y,24,OTHER,MALE,Physical Force,Y
2023091962026,Physical Injury,Y,28,OTHER,MALE,Physical Force,Y
2023092962074,Physical Injury,Y,47,OTHER,MALE,Physical Force,Y
2023092962233,Physical Injury,Y,25,OTHER,MALE,Physical Force,Y
2023092962262,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2023094962017,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2023094962034,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2023094962109,Physical Injury,Y,35,OTHER,MALE,Physical Force,Y
2023094962143,Physical Injury,Y,14,OTHER,MALE,Physical Force,Y
2023094962158,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2023094962409,Physical Injury,Y,24,OTHER,MALE,Physical Force,Y
2023098962042,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2023098962138,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2023098962189,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2023098962194,Physical Injury,Y,43,OTHER,MALE,Physical Force,Y
2023100962114,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2023102962035,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2023102962122,Physical Injury,Y,15,OTHER,MALE,Physical Force,Y
2023102962150,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2023103962255,Physical Injury,Y,18,OTHER,MALE,Physical Force,Y
2023109962064,Physical Injury,Y,33,OTHER,MALE,Physical Force,Y
2023122962166,Physical Injury,Y,30,OTHER,MALE,Physical Force,Y
2023122962303,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2023123962085,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2023123962096,Physical Injury,Y,35,OTHER,MALE,Physical Force,Y
2023124962102,Physical Injury,Y,45,OTHER,MALE,Physical Force,Y
2023125962040,Physical Injury,Y,26,OTHER,MALE,Physical Force,Y
2023125962126,Physical Injury,Y,57,OTHER,MALE,Physical Force,Y
2023125962136,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2023126962056,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2023127962063,Physical Injury,Y,53,OTHER,MALE,Physical Force,Y
2023127962099,Physical Injury,Y,40,OTHER,MALE,Physical Force,Y
2023128962059,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2023129962190,Physical Injury,Y,27,OTHER,MALE,Physical Force,Y
2023131962054,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
2023133962180,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2023134962098,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2023139962018,Physical Injury,Y,33,OTHER,MALE,Physical Force,Y
2023140962093,Physical Injury,Y,15,OTHER,MALE,Physical Force,Y
2023140962110,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2024020962058,Physical Injury,Y,26,OTHER,MALE,Physical Force,Y
2024025962015,Physical Injury,Y,21,OTHER,MALE,Physical Force,Y
2024033962047,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2024043962016,Physical Injury,Y,23,OTHER,MALE,Physical Force,Y
2024049962033,Physical Injury,Y,57,OTHER,MALE,Physical Force,Y
2024059962024,Physical Injury,Y,35,OTHER,MALE,Physical Force,Y
2024059962064,Physical Injury,Y,,OTHER,MALE,Physical Force,Y
2024062962033,Physical Injury,Y,32,OTHER,MALE,Physical Force,Y
2024063962065,Physical Injury,Y,49,OTHER,MALE,Physical Force,Y
2024065962061,Physical Injury,Y,34,OTHER,MALE,Physical Force,Y
2024065962061,Physical Injury,Y,22,OTHER,MALE,Physical Force,Y
2024065962073,Physical Injury,Y,16,OTHER,MALE,Physical Force,Y
2024065962077,Physical Injury,Y,31,OTHER,MALE,Physical Force,Y
2024066962019,Physical Injury,Y,35,OTHER,MALE,Physical Force,Y
2024066962041,Physical Injury,Y,41,OTHER,MALE,Physical Force,Y
2024066962101,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
2024067962034,Physical Injury,Y,17,OTHER,MALE,Physical Force,Y
2024067962078,Physical Injury,Y,29,OTHER,MALE,Physical Force,Y
